100;floating_harbor;2518.60;9.50;1855.00;-2.60;13268
101;floating_harbor;2076.85;9.50;1859.34;-3.45;12512
103;floating_harbor;3035.74;9.50;1410.13;1.11;11901
110;floating_harbor;2966.87;9.50;1724.74;-3.61;6115
111;floating_harbor;3188.87;9.50;1730.74;-3.61;11105
112;floating_harbor;2663.36;9.50;1340.21;1.25;6924
113;floating_harbor;2707.86;9.50;1591.37;-1.37;7377
114;floating_harbor;2930.00;9.50;1326.00;1.57;11824
115;floating_harbor;3017.60;9.50;1295.50;-0.38;10074
117;floating_harbor;3018.05;9.50;1338.05;-3.93;9826
119;floating_harbor;2703.88;9.50;1642.82;-0.59;3329
120;floating_harbor;2694.00;9.50;1676.00;-3.52;13269
121;floating_harbor;2745.00;10.10;1664.00;0.00;9392
122;floating_harbor;2740.30;9.50;1604.79;0.24;9364
123;floating_harbor;2735.63;9.50;1561.86;0.20;9562
124;floating_harbor;3109.79;9.50;1687.70;-1.33;408
125;floating_harbor;2828.00;9.50;1585.00;-1.57;322
127;floating_harbor;2788.05;9.50;1540.05;-3.93;11446
129;floating_harbor;2822.00;9.50;1598.00;-1.78;9250
130;floating_harbor;2800.26;9.50;1615.13;-1.11;11297
131;floating_harbor;2782.00;9.50;1632.60;-1.03;11270
132;floating_harbor;2744.18;9.50;1615.88;0.98;6335
133;floating_harbor;2736.21;9.50;1624.36;-2.82;9350
134;floating_harbor;2635.74;9.50;1598.87;-4.25;9369
135;floating_harbor;2684.13;9.50;1565.74;-2.68;11237
136;floating_harbor;2767.26;9.50;1673.87;-2.03;11136
137;floating_harbor;3351.70;9.50;1440.79;-0.24;9718
138;floating_harbor;3038.70;9.50;1639.21;-2.90;11327
139;floating_harbor;3071.00;9.50;1649.00;-1.98;329
141;floating_harbor;3079.88;9.50;1701.18;-2.55;11082
142;floating_harbor;2928.63;9.50;1815.47;0.67;9216
143;floating_harbor;2952.00;9.50;1850.00;0.46;6116
144;floating_harbor;3023.10;9.50;1947.85;-4.55;11157
146;floating_harbor;3246.10;9.50;1743.85;-4.55;9100
148;floating_harbor;3184.00;9.50;1869.00;-3.14;11125
149;floating_harbor;3148.12;9.50;1821.82;0.59;11065
156;floating_harbor;3048.50;9.50;1302.60;1.19;12066
157;floating_harbor;3036.95;9.50;1371.95;-0.79;6831
158;floating_harbor;2949.00;9.50;1397.00;-3.14;6788
160;floating_harbor;3004.95;9.50;1420.87;-1.45;9582
161;floating_harbor;3006.00;9.50;1414.00;-1.57;6793
162;floating_harbor;2956.05;9.50;1394.05;-3.93;6973
164;floating_harbor;3210.50;9.50;1257.40;-4.33;7003
165;floating_harbor;2840.13;9.50;1341.74;-2.68;9764
167;floating_harbor;2809.00;9.50;1311.60;-1.03;6959
168;floating_harbor;2797.60;9.50;1275.80;-2.21;10024
169;floating_harbor;2693.15;9.50;1264.10;-2.98;12070
171;floating_harbor;2661.07;9.50;1372.99;1.43;9689
173;floating_harbor;2749.00;9.50;1255.00;-3.14;10063
177;floating_harbor;2842.36;9.50;1312.79;-4.39;9793
179;floating_harbor;2663.18;9.50;1286.88;0.98;3866
180;floating_harbor;2662.00;9.50;1347.00;1.57;9817
182;floating_harbor;3191.12;9.50;1224.18;-3.73;9940
183;floating_harbor;3307.40;9.50;1221.80;-4.07;7193
184;floating_harbor;3198.30;9.50;1333.21;-3.39;11774
185;floating_harbor;3093.00;9.50;1316.00;1.53;10203
186;floating_harbor;3132.00;9.50;1278.00;-4.11;7211
187;floating_harbor;3215.00;9.50;1272.00;-3.93;6550
190;floating_harbor;3161.13;9.50;1687.26;-0.46;6322
192;floating_harbor;3292.60;9.50;1440.80;-2.21;11670
195;floating_harbor;3232.00;9.50;1735.00;1.57;3151
196;floating_harbor;3378.00;9.50;1440.00;-1.60;6771
197;floating_harbor;3295.00;9.50;1420.00;-3.31;11546
200;floating_harbor;3372.95;9.50;1444.05;-2.36;9729
208;floating_harbor;3232.00;9.50;1735.00;1.57;9097
211;floating_harbor;3245.50;9.50;1368.60;-1.19;9902
213;floating_harbor;3328.31;9.50;1977.56;-0.86;11183
214;floating_harbor;3392.42;9.50;1837.39;1.22;9248
215;floating_harbor;3375.95;9.50;1839.95;-0.79;9055
227;floating_harbor;3401.21;9.50;1452.36;-2.82;3421
234;floating_harbor;3398.05;9.50;1452.95;0.79;6783
268;floating_harbor;3488.96;9.50;842.23;-1.68;4985
269;floating_harbor;3565.13;9.50;836.26;-0.46;10921
272;floating_harbor;2544.09;9.50;866.91;-4.56;7972
274;floating_harbor;2776.06;9.50;721.08;-2.99;12742
278;floating_harbor;1929.00;9.50;272.00;-2.08;12364
279;floating_harbor;1656.00;9.50;186.00;1.47;12954
282;floating_harbor;5007.26;9.50;1254.87;-2.03;7016
284;floating_harbor;5549.40;9.50;131.00;-3.68;12617
285;floating_harbor;5142.86;9.50;142.63;-1.77;12406
286;floating_harbor;4511.50;9.50;825.40;-1.95;12204
288;floating_harbor;4295.00;9.50;897.00;-3.14;12267
289;floating_harbor;4403.00;9.50;836.00;-3.14;7292
290;floating_harbor;2733.60;9.50;1244.00;-0.54;12087
293;floating_harbor;3472.00;9.50;870.00;1.57;10752
294;floating_harbor;3743.82;9.50;1012.57;-1.34;8020
296;floating_harbor;2560.11;9.50;835.75;-4.53;12747
297;floating_harbor;2949.00;9.50;705.00;-1.57;1903
298;floating_harbor;2629.24;9.50;749.02;-4.11;7959
300;floating_harbor;1929.00;9.50;272.00;-2.45;10502
303;floating_harbor;1584.74;9.50;693.87;-4.25;12983
304;floating_harbor;1567.18;9.50;1008.12;-4.12;7630
305;floating_harbor;1549.00;9.50;874.00;1.57;8047
306;floating_harbor;1593.24;9.50;928.98;0.97;7936
307;floating_harbor;1834.88;9.50;1033.82;-0.59;10823
308;floating_harbor;1822.18;9.50;1150.88;0.98;4450
309;floating_harbor;1947.37;9.50;971.99;-0.05;10906
312;floating_harbor;1441.29;9.50;1130.18;-0.49;8017
313;floating_harbor;1385.08;9.50;1085.27;-3.42;10886
314;floating_harbor;1399.18;9.50;1083.12;-4.12;12823
315;floating_harbor;1529.05;9.50;1223.05;-3.93;10498
316;floating_harbor;1477.88;9.50;1021.60;-4.21;13087
317;floating_harbor;1508.83;9.50;1083.48;-1.79;2075
318;floating_harbor;1650.87;9.50;1156.74;-3.61;1635
319;floating_harbor;1720.70;9.50;1157.21;-2.90;7660
327;floating_harbor;4659.00;9.50;887.00;1.36;10265
331;floating_harbor;1942.00;9.50;1660.00;-2.99;12680
332;floating_harbor;1882.00;9.50;1868.00;0.50;4720
333;floating_harbor;4537.21;9.50;687.70;1.33;12283
334;floating_harbor;4629.00;9.50;621.60;-1.03;12252
335;floating_harbor;4522.85;9.50;546.90;0.17;12277
336;floating_harbor;4427.83;9.50;698.52;-1.35;12271
338;floating_harbor;2722.00;9.50;1552.00;-4.36;6378
339;floating_harbor;3226.00;9.50;1270.40;-4.17;10038
340;floating_harbor;3238.00;9.50;1335.00;1.27;11867
341;floating_harbor;3236.95;9.50;1333.05;-2.36;3879
342;floating_harbor;3252.00;9.50;1256.00;-3.14;10122
344;floating_harbor;3363.05;9.50;1260.05;-3.93;806
345;floating_harbor;3344.92;9.50;1254.27;-2.86;10056
347;floating_harbor;3298.40;9.50;1357.50;0.38;11866
354;floating_harbor;3436.85;9.50;1349.90;0.17;3714
355;floating_harbor;3375.13;9.50;1356.26;-0.46;11881
356;floating_harbor;3331.79;9.50;1366.64;0.32;3982
357;floating_harbor;1695.70;9.50;1566.93;-2.19;11830
358;floating_harbor;1693.00;9.50;1552.00;-1.93;859
359;floating_harbor;1654.64;9.50;1553.21;-1.25;11782
361;floating_harbor;1640.00;9.50;1516.00;-1.57;9786
362;floating_harbor;1616.00;9.50;1505.00;-1.57;6846
363;floating_harbor;1647.00;9.50;1457.00;-1.87;6943
364;floating_harbor;1574.61;9.50;1414.73;-2.42;10047
365;floating_harbor;1541.37;9.50;1377.10;-2.00;1480
366;floating_harbor;1550.95;9.50;1343.87;-1.45;12439
367;floating_harbor;1430.70;9.50;1363.03;-3.04;7480
370;floating_harbor;1414.21;9.50;1360.36;-2.82;4464
371;floating_harbor;1347.79;9.50;1350.36;-3.46;12313
375;floating_harbor;1293.98;9.50;1302.50;-1.50;12369
378;floating_harbor;951.22;9.50;1407.88;-3.89;11757
385;floating_harbor;864.03;9.50;1643.30;-4.61;12211
386;floating_harbor;859.53;9.50;1708.08;0.52;10242
408;floating_harbor;4853.00;9.50;1367.00;-3.14;11879
409;floating_harbor;4998.00;9.50;1483.00;-1.57;11575
410;floating_harbor;3694.27;9.50;1074.08;-4.43;1889
412;floating_harbor;3595.40;9.50;1117.80;-4.07;10797
422;floating_harbor;4083.64;9.50;780.21;-1.25;10229
423;floating_harbor;4065.50;9.50;858.60;-1.19;10278
424;floating_harbor;4063.90;9.50;883.15;-1.41;10152
425;floating_harbor;3968.07;9.50;848.99;1.43;10190
426;floating_harbor;4169.79;9.50;984.30;-1.82;12063
428;floating_harbor;3933.25;9.50;1002.16;-4.45;11952
429;floating_harbor;3941.07;9.50;928.99;1.43;7232
430;floating_harbor;4217.00;9.50;983.00;-3.24;11968
431;floating_harbor;4179.60;9.50;996.00;-2.60;4062
443;floating_harbor;3848.18;9.50;1043.12;-4.12;3456
444;floating_harbor;3815.46;9.50;1055.45;-2.78;7917
446;floating_harbor;3314.99;9.50;1133.07;-3.00;9947
447;floating_harbor;3287.00;9.50;1176.00;0.00;7091
448;floating_harbor;3048.37;9.50;1187.47;-0.67;9980
449;floating_harbor;3091.76;9.50;1162.43;-0.40;10117
450;floating_harbor;3122.40;9.50;1193.50;0.38;10123
451;floating_harbor;3198.13;9.50;1181.26;-0.46;10120
452;floating_harbor;3249.70;9.50;1168.79;-0.24;11910
453;floating_harbor;3322.08;9.50;1169.73;0.28;11979
454;floating_harbor;3338.05;9.50;1172.95;0.79;4088
457;floating_harbor;3338.58;9.50;1098.39;-1.22;12002
458;floating_harbor;2980.64;9.50;1225.79;-1.89;11921
459;floating_harbor;2803.79;9.50;1254.64;0.32;11923
460;floating_harbor;2904.15;9.50;1273.90;-0.17;10078
461;floating_harbor;2692.40;9.50;1219.20;0.93;10070
462;floating_harbor;2632.36;9.50;1126.21;1.25;5046
463;floating_harbor;726.07;9.50;1869.99;1.43;13202
464;floating_harbor;1836.08;9.50;1659.73;0.28;10244
465;floating_harbor;1797.82;9.50;1690.88;-0.98;4432
466;floating_harbor;1585.30;9.50;1972.01;1.28;12147
468;floating_harbor;1800.00;9.50;1725.00;-1.15;12149
471;floating_harbor;769.04;9.50;1837.33;-4.16;1799
473;floating_harbor;872.00;9.50;1723.00;-2.73;10258
474;floating_harbor;1446.59;9.50;1190.35;-1.23;4965
475;floating_harbor;1349.63;9.50;1109.14;-3.34;12753
476;floating_harbor;1325.90;9.50;1174.37;-0.43;10889
477;floating_harbor;1295.35;9.50;1207.15;-0.50;10732
478;floating_harbor;1153.03;9.50;1207.70;1.47;12746
479;floating_harbor;1286.82;9.50;1237.57;-1.34;5021
481;floating_harbor;1120.30;9.50;1260.93;-4.09;8057
483;floating_harbor;1045.74;9.50;1345.87;-4.25;10848
484;floating_harbor;1024.12;9.50;1371.40;-1.06;12859
485;floating_harbor;1199.48;9.50;1153.17;-3.36;8032
489;floating_harbor;1750.00;9.50;1040.60;-1.03;10855
492;floating_harbor;1639.66;9.50;610.48;-4.01;5202
493;floating_harbor;1606.47;9.50;1013.51;1.20;10864
495;floating_harbor;2045.00;9.50;874.00;-1.10;2035
496;floating_harbor;2192.53;9.50;564.49;-1.94;8196
497;floating_harbor;2116.47;9.50;833.05;0.53;12933
498;floating_harbor;2259.82;9.50;716.12;-2.16;10939
499;floating_harbor;2204.15;9.50;629.35;-1.07;10419
500;floating_harbor;2128.40;9.50;490.50;-3.52;10980
501;floating_harbor;2079.64;9.50;471.79;-1.89;5167
502;floating_harbor;1999.50;9.50;347.02;-3.07;10447
503;floating_harbor;2058.33;9.50;451.02;-2.01;8181
506;floating_harbor;1696.04;9.50;434.77;1.46;11000
507;floating_harbor;1684.30;9.50;66.93;-4.09;8218
510;floating_harbor;1929.00;9.50;272.00;-2.34;10515
512;floating_harbor;1842.58;9.50;213.61;-1.92;12494
517;floating_harbor;5101.60;9.50;75.00;-2.60;10622
518;floating_harbor;5064.26;9.50;41.13;-1.11;10665
519;floating_harbor;4959.05;9.50;116.05;-3.93;12910
520;floating_harbor;4838.39;9.50;433.27;0.72;12326
521;floating_harbor;5118.13;9.50;323.26;-0.46;10487
522;floating_harbor;4634.53;9.50;325.08;0.52;10971
523;floating_harbor;5034.98;9.50;518.50;-1.64;12484
524;floating_harbor;4680.40;9.50;1048.20;0.93;11959
525;floating_harbor;4820.95;9.50;1227.05;-2.36;12060
526;floating_harbor;4805.95;9.50;1087.95;-0.79;10124
527;floating_harbor;4748.30;9.50;1312.21;-3.39;11835
528;floating_harbor;4836.50;9.50;1187.60;1.19;12006
529;floating_harbor;4890.00;9.50;1185.00;-2.99;11946
530;floating_harbor;4878.00;9.50;1185.00;-3.14;11997
531;floating_harbor;4916.20;9.50;1248.60;-0.64;9985
532;floating_harbor;4978.00;9.50;1209.00;-2.05;10125
533;floating_harbor;4982.00;9.50;1319.40;-4.17;9865
534;floating_harbor;4952.00;9.50;1275.00;-4.24;11930
535;floating_harbor;4921.50;9.50;1243.40;-4.33;7102
536;floating_harbor;5008.21;9.50;1397.70;1.33;12352
537;floating_harbor;5054.00;9.50;1494.40;-2.11;1820
539;floating_harbor;2944.08;9.50;648.94;-4.56;5139
540;floating_harbor;3001.60;9.50;526.16;-4.29;8219
543;floating_harbor;3490.00;9.50;341.00;1.57;11015
544;floating_harbor;3362.00;9.50;259.00;-1.57;5212
546;floating_harbor;3432.99;9.50;568.35;-1.52;8183
550;floating_harbor;3465.47;9.50;876.37;-0.90;8043
553;floating_harbor;3359.74;9.50;1224.13;1.11;1108
555;floating_harbor;5140.48;9.50;1428.66;-3.84;1515
557;floating_harbor;2545.25;9.50;926.16;-4.45;5034
558;floating_harbor;2855.30;9.50;748.93;-4.09;2050
559;floating_harbor;3573.75;9.50;738.16;-1.84;12840
560;floating_harbor;4956.96;9.50;1612.67;-1.02;10577
562;floating_harbor;5033.60;9.50;1707.50;-2.76;12518
579;floating_harbor;3852.04;9.50;1998.27;-4.61;8461
591;floating_harbor;4508.00;9.50;972.00;0.00;11963
592;floating_harbor;4559.82;9.50;996.12;-2.16;9963
593;floating_harbor;4636.50;9.50;1027.40;-1.95;9938
594;floating_harbor;4511.79;9.50;990.36;-3.46;4023
595;floating_harbor;4643.95;9.50;1030.05;-2.36;10093
596;floating_harbor;4711.00;9.50;1128.00;-1.57;10058
597;floating_harbor;4668.88;9.50;1278.82;-0.59;12074
598;floating_harbor;4697.50;9.50;1198.60;-1.19;9953
608;floating_harbor;4647.90;9.50;1303.15;-1.41;4137
609;floating_harbor;4674.95;9.50;1314.05;-2.36;3900
610;floating_harbor;4697.47;9.50;1330.63;-2.25;6837
613;floating_harbor;4712.00;9.50;1191.00;-0.73;12052
623;floating_harbor;4700.00;9.50;954.00;0.00;12213
624;floating_harbor;4722.82;9.50;860.12;-2.16;10306
625;floating_harbor;4749.00;9.88;805.00;-3.86;4269
626;floating_harbor;4661.00;9.50;821.00;1.57;7419
627;floating_harbor;4759.63;9.50;796.86;0.20;12160
628;floating_harbor;4748.64;9.50;820.21;-1.25;12118
629;floating_harbor;427.00;9.50;973.00;-3.14;10048
633;floating_harbor;5386.00;9.50;843.00;0.00;13045
634;floating_harbor;5269.82;9.50;512.12;-2.16;10319
635;floating_harbor;5422.99;9.50;409.70;0.29;12120
636;floating_harbor;5570.00;9.50;363.00;1.57;7302
637;floating_harbor;5380.00;9.50;1656.00;1.57;12207
639;floating_harbor;5515.00;9.50;668.00;-1.57;13021
641;floating_harbor;433.00;9.50;385.00;-0.17;10188
643;floating_harbor;5596.00;9.50;501.00;-3.44;13056
646;floating_harbor;5072.00;9.50;886.00;0.00;13023
647;floating_harbor;4899.13;9.50;782.26;-0.46;4357
655;floating_harbor;5047.97;9.50;1554.37;-1.66;1742
658;floating_harbor;3626.63;9.50;1047.86;0.20;8108
659;floating_harbor;3549.29;9.50;863.12;-2.96;12821
665;floating_harbor;2971.93;9.50;1218.01;-1.71;10026
666;floating_harbor;3151.47;9.50;1862.63;-2.25;9108
667;floating_harbor;4665.05;9.50;502.95;0.79;12219
668;floating_harbor;4799.00;9.50;633.00;0.00;10342
669;floating_harbor;4885.70;9.50;584.21;-2.90;12386
671;floating_harbor;4465.64;9.50;962.79;-1.89;11936
672;floating_harbor;4377.46;9.50;688.55;-0.36;12302
673;floating_harbor;4664.50;9.50;635.60;1.19;12358
677;floating_harbor;3359.21;9.50;1242.70;1.33;1088
681;floating_harbor;3165.00;9.50;78.00;-3.14;12547
682;floating_harbor;1547.92;9.50;1783.74;-1.01;9740
684;floating_harbor;5330.74;9.50;724.13;1.11;13035
686;floating_harbor;1790.00;9.50;1146.00;-2.20;1440
687;floating_harbor;1899.20;9.50;982.90;-0.17;4982
689;floating_harbor;1610.88;9.50;1150.18;-2.55;12304
690;floating_harbor;1591.00;9.50;1279.00;1.16;7245
691;floating_harbor;1840.00;9.50;1035.00;1.57;3284
692;floating_harbor;1866.36;9.50;1082.21;1.25;11350
693;floating_harbor;1629.74;9.50;1245.13;1.11;1513
694;floating_harbor;1852.95;9.50;1120.05;-2.36;9377
699;floating_harbor;2624.43;9.50;1121.82;0.23;8111
700;floating_harbor;2592.11;9.50;792.78;-4.54;2038
701;floating_harbor;2544.74;9.50;866.13;1.11;4989
716;floating_harbor;4737.60;9.50;1314.80;-2.21;9854
719;floating_harbor;3270.65;9.50;122.77;-2.41;7576
721;floating_harbor;4740.79;9.50;508.64;0.32;12206
723;floating_harbor;5431.05;9.50;52.95;0.79;12980
724;floating_harbor;4339.30;9.50;772.21;-3.39;12230
726;floating_harbor;99.40;9.50;437.20;0.93;7290
727;floating_harbor;316.64;9.50;707.79;-1.89;13049
731;floating_harbor;3165.95;9.50;1328.05;-2.36;10163
733;floating_harbor;4250.47;9.50;799.05;0.53;10321
737;floating_harbor;5169.12;9.50;555.18;-3.73;10206
740;floating_harbor;830.30;9.50;1723.21;-3.39;12272
741;floating_harbor;4423.87;9.50;808.74;-3.61;7432
745;floating_harbor;4697.05;9.50;1310.95;0.79;1150
763;floating_harbor;3111.00;9.50;1646.00;0.27;6332
766;floating_harbor;3274.90;9.50;1426.85;-1.74;3701
773;floating_harbor;2952.25;9.50;694.16;-4.45;5036
779;floating_harbor;2700.91;9.50;717.06;-3.01;10762
780;floating_harbor;2585.81;9.50;801.74;-4.23;1909
790;floating_harbor;2716.00;9.50;1399.00;0.00;11707
792;floating_harbor;2765.88;9.50;1392.82;-0.59;740
797;floating_harbor;3261.64;9.50;1348.21;-1.25;9833
806;floating_harbor;2776.40;9.50;1393.20;0.93;743
808;floating_harbor;3179.27;9.50;1674.92;1.29;9240
809;floating_harbor;3172.20;9.50;1677.60;-0.64;3525
811;floating_harbor;3171.00;9.50;1686.00;-2.54;185
812;floating_harbor;3190.63;9.50;1730.86;0.20;3152
813;floating_harbor;3217.15;9.50;1732.90;-0.17;11127
822;floating_harbor;5507.98;9.50;1840.36;-2.12;4744
825;floating_harbor;3732.36;9.50;1952.80;0.24;11119
826;floating_harbor;3436.74;9.50;1375.87;-4.25;11617
849;floating_harbor;3075.00;9.50;1323.00;-3.14;11837
851;floating_harbor;2901.00;9.50;1375.00;-3.14;911
852;floating_harbor;3015.00;9.50;1412.00;-4.15;11564
855;floating_harbor;3381.45;9.50;1050.54;-4.35;8092
856;floating_harbor;3462.16;9.50;921.60;-3.56;8073
859;floating_harbor;3593.00;9.50;1070.00;0.00;10791
860;floating_harbor;1842.23;9.50;1737.04;-3.25;10534
